Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment,Unnamed: 11
Percentage of CRD deaths occurring under 70 years,,2019,Israel,European Region,Males,,21.0543102,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Israel,European Region,Females,,11.65122,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Italy,European Region,Total,,7.6528105,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Italy,European Region,Males,,9.3649224,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Italy,European Region,Females,,5.711294,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Jamaica,Region of the Americas,Total,,28.4170842,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Jamaica,Region of the Americas,Males,,27.036314,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Jamaica,Region of the Americas,Females,,32.4636566,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Japan,Western Pacific Region,Total,,5.7859896,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Japan,Western Pacific Region,Males,,7.3095098,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Japan,Western Pacific Region,Females,,3.638383,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Jordan,Eastern Mediterranean Region,Total,,36.1298633,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Jordan,Eastern Mediterranean Region,Males,,38.6139254,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Jordan,Eastern Mediterranean Region,Females,,32.4966763,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kazakhstan,European Region,Total,,35.9326275,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kazakhstan,European Region,Males,,43.9446497,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kazakhstan,European Region,Females,,24.5792926,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kenya,African Region,Total,,61.9253985,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kenya,African Region,Males,,61.8938101,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kenya,African Region,Females,,61.9583789,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kiribati,Western Pacific Region,Total,,56.5402988,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kiribati,Western Pacific Region,Males,,63.8287106,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kiribati,Western Pacific Region,Females,,49.5779399,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kuwait,Eastern Mediterranean Region,Total,,59.0108016,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kuwait,Eastern Mediterranean Region,Males,,58.8411609,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kuwait,Eastern Mediterranean Region,Females,,59.5544161,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kyrgyzstan,European Region,Total,,37.5088932,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kyrgyzstan,European Region,Males,,45.0629369,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Kyrgyzstan,European Region,Females,,28.6007043,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Lao People's Democratic Republic,Western Pacific Region,Total,,48.3832333,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Lao People's Democratic Republic,Western Pacific Region,Males,,48.5866522,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Lao People's Democratic Republic,Western Pacific Region,Females,,48.0631036,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Latvia,European Region,Total,,34.647705,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Latvia,European Region,Males,,38.1128245,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Latvia,European Region,Females,,26.8045802,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Lebanon,Eastern Mediterranean Region,Total,,31.8370241,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Lebanon,Eastern Mediterranean Region,Males,,34.9511132,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Lebanon,Eastern Mediterranean Region,Females,,26.8884666,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Lesotho,African Region,Total,,60.3422959,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Lesotho,African Region,Males,,64.1514699,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Lesotho,African Region,Females,,56.2163965,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Liberia,African Region,Total,,52.2107737,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Liberia,African Region,Males,,51.840351,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Liberia,African Region,Females,,52.4659423,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Libya,Eastern Mediterranean Region,Total,,45.3379908,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Libya,Eastern Mediterranean Region,Males,,46.1968755,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Libya,Eastern Mediterranean Region,Females,,44.2509321,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Lithuania,European Region,Total,,27.4884652,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Lithuania,European Region,Males,,29.1290216,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Lithuania,European Region,Females,,23.9878226,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Luxembourg,European Region,Total,,15.9336401,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Luxembourg,European Region,Males,,17.5013418,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Luxembourg,European Region,Females,,14.2152331,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Madagascar,African Region,Total,,57.9339868,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Madagascar,African Region,Males,,54.7105308,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Madagascar,African Region,Females,,61.7162207,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Malawi,African Region,Total,,48.3159226,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Malawi,African Region,Males,,52.5356489,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Malawi,African Region,Females,,42.0546706,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Malaysia,Western Pacific Region,Total,,34.5158586,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Malaysia,Western Pacific Region,Males,,34.9462643,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Malaysia,Western Pacific Region,Females,,33.7242838,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Maldives,South-East Asian Region,Total,,18.7939401,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Maldives,South-East Asian Region,Males,,17.8119747,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Maldives,South-East Asian Region,Females,,19.7747348,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mali,African Region,Total,,64.4888235,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mali,African Region,Males,,66.8755031,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mali,African Region,Females,,61.611782,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Malta,European Region,Total,,12.4312729,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Malta,European Region,Males,,13.7991156,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Malta,European Region,Females,,10.3490448,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mauritania,African Region,Total,,49.4549665,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mauritania,African Region,Males,,50.9383316,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mauritania,African Region,Females,,48.2636643,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mauritius,African Region,Total,,29.156485,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mauritius,African Region,Males,,35.6081034,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mauritius,African Region,Females,,21.8335349,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mexico,Region of the Americas,Total,,22.4271924,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mexico,Region of the Americas,Males,,24.7200651,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mexico,Region of the Americas,Females,,20.0113855,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Micronesia (Federated States of),Western Pacific Region,Total,,69.2101059,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Micronesia (Federated States of),Western Pacific Region,Males,,73.8976421,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Micronesia (Federated States of),Western Pacific Region,Females,,63.6562684,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mongolia,Western Pacific Region,Total,,53.170324,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mongolia,Western Pacific Region,Males,,58.5939104,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mongolia,Western Pacific Region,Females,,45.6924234,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Montenegro,European Region,Total,,21.8981744,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Montenegro,European Region,Males,,23.0621744,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Montenegro,European Region,Females,,19.503716,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Morocco,Eastern Mediterranean Region,Total,,39.1818105,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Morocco,Eastern Mediterranean Region,Males,,39.9642792,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Morocco,Eastern Mediterranean Region,Females,,38.2596795,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mozambique,African Region,Total,,62.3563437,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mozambique,African Region,Males,,64.5731941,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Mozambique,African Region,Females,,59.1025297,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Myanmar,South-East Asian Region,Total,,40.164498,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Myanmar,South-East Asian Region,Males,,42.3565671,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Myanmar,South-East Asian Region,Females,,37.1047113,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Namibia,African Region,Total,,44.7233991,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Namibia,African Region,Males,,48.4079172,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Namibia,African Region,Females,,39.3705886,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Nepal,South-East Asian Region,Total,,33.3049026,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Nepal,South-East Asian Region,Males,,33.5408524,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Nepal,South-East Asian Region,Females,,33.0977129,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Netherlands (Kingdom of the),European Region,Total,,17.7649744,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Netherlands (Kingdom of the),European Region,Males,,17.1502595,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Netherlands (Kingdom of the),European Region,Females,,18.3766503,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,New Zealand,Western Pacific Region,Total,,18.3578565,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,New Zealand,Western Pacific Region,Males,,17.2174901,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,New Zealand,Western Pacific Region,Females,,19.5511784,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Nicaragua,Region of the Americas,Total,,19.6212926,no data,no data,,
Percentage of CRD deaths occurring under 70 years,,2019,Nicaragua,Region of the Americas,Males,,22.6134534,no data,no data,,
