Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment,Unnamed: 11
Percentage of CVD deaths occurring under 70 years,,2019,Ghana,African Region,Females,,51.6710812,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Greece,European Region,Total,,15.8023939,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Greece,European Region,Males,,24.9895101,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Greece,European Region,Females,,7.2561991,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Grenada,Region of the Americas,Total,,38.3499688,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Grenada,Region of the Americas,Males,,46.0444813,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Grenada,Region of the Americas,Females,,30.0453892,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Guatemala,Region of the Americas,Total,,36.2334172,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Guatemala,Region of the Americas,Males,,39.2827988,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Guatemala,Region of the Americas,Females,,33.2854607,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Guinea,African Region,Total,,58.5596861,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Guinea,African Region,Males,,62.6621245,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Guinea,African Region,Females,,55.7553033,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Guinea-Bissau,African Region,Total,,59.8062884,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Guinea-Bissau,African Region,Males,,67.0598449,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Guinea-Bissau,African Region,Females,,53.3131936,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Guyana,Region of the Americas,Total,,44.9560487,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Guyana,Region of the Americas,Males,,50.8838679,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Guyana,Region of the Americas,Females,,38.3624753,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Haiti,Region of the Americas,Total,,52.5440772,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Haiti,Region of the Americas,Males,,56.0956064,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Haiti,Region of the Americas,Females,,49.9824204,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Honduras,Region of the Americas,Total,,30.882217,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Honduras,Region of the Americas,Males,,32.5687329,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Honduras,Region of the Americas,Females,,29.5483581,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Hungary,European Region,Total,,22.1103858,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Hungary,European Region,Males,,35.5370692,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Hungary,European Region,Females,,11.5925625,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Iceland,European Region,Total,,17.1860293,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Iceland,European Region,Males,,25.0839434,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Iceland,European Region,Females,,8.2863811,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,India,South-East Asian Region,Total,,53.3954449,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,India,South-East Asian Region,Males,,57.8276477,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,India,South-East Asian Region,Females,,47.6319409,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Indonesia,South-East Asian Region,Total,,46.2833534,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Indonesia,South-East Asian Region,Males,,54.6393003,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Indonesia,South-East Asian Region,Females,,37.6036773,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Iran (Islamic Republic of),Eastern Mediterranean Region,Total,,37.9731952,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Iran (Islamic Republic of),Eastern Mediterranean Region,Males,,42.2834973,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Iran (Islamic Republic of),Eastern Mediterranean Region,Females,,32.1507035,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Iraq,Eastern Mediterranean Region,Total,,47.3444916,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Iraq,Eastern Mediterranean Region,Males,,51.9450503,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Iraq,Eastern Mediterranean Region,Females,,42.1698859,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Ireland,European Region,Total,,19.3802378,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Ireland,European Region,Males,,26.0624744,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Ireland,European Region,Females,,12.1014843,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Israel,European Region,Total,,16.4473358,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Israel,European Region,Males,,23.7999817,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Israel,European Region,Females,,9.0196424,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Italy,European Region,Total,,9.067623,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Italy,European Region,Males,,15.2135505,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Italy,European Region,Females,,4.3440217,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Jamaica,Region of the Americas,Total,,26.754258,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Jamaica,Region of the Americas,Males,,28.0810538,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Jamaica,Region of the Americas,Females,,25.4984529,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Japan,Western Pacific Region,Total,,12.2607676,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Japan,Western Pacific Region,Males,,20.5656553,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Japan,Western Pacific Region,Females,,5.3993768,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Jordan,Eastern Mediterranean Region,Total,,35.0061739,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Jordan,Eastern Mediterranean Region,Males,,44.7962121,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Jordan,Eastern Mediterranean Region,Females,,25.7530355,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kazakhstan,European Region,Total,,35.1184199,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kazakhstan,European Region,Males,,51.8175635,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kazakhstan,European Region,Females,,21.0877999,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kenya,African Region,Total,,58.473142,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kenya,African Region,Males,,67.4708092,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kenya,African Region,Females,,49.5088165,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kiribati,Western Pacific Region,Total,,72.6578447,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kiribati,Western Pacific Region,Males,,82.2483483,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kiribati,Western Pacific Region,Females,,60.0815759,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kuwait,Eastern Mediterranean Region,Total,,78.2320909,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kuwait,Eastern Mediterranean Region,Males,,81.4562949,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kuwait,Eastern Mediterranean Region,Females,,58.2292096,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kyrgyzstan,European Region,Total,,40.6815287,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kyrgyzstan,European Region,Males,,53.9513047,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Kyrgyzstan,European Region,Females,,28.0022338,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Lao People's Democratic Republic,Western Pacific Region,Total,,51.6723546,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Lao People's Democratic Republic,Western Pacific Region,Males,,58.6888641,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Lao People's Democratic Republic,Western Pacific Region,Females,,44.1825409,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Latvia,European Region,Total,,19.9012808,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Latvia,European Region,Males,,36.2462276,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Latvia,European Region,Females,,9.0925024,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Lebanon,Eastern Mediterranean Region,Total,,36.3501117,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Lebanon,Eastern Mediterranean Region,Males,,44.1702063,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Lebanon,Eastern Mediterranean Region,Females,,24.9860713,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Lesotho,African Region,Total,,59.2536323,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Lesotho,African Region,Males,,72.0688412,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Lesotho,African Region,Females,,48.7194371,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Liberia,African Region,Total,,47.3639445,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Liberia,African Region,Males,,51.557216,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Liberia,African Region,Females,,44.3857007,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Libya,Eastern Mediterranean Region,Total,,49.9338611,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Libya,Eastern Mediterranean Region,Males,,53.9967442,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Libya,Eastern Mediterranean Region,Females,,46.1223574,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Lithuania,European Region,Total,,16.4401199,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Lithuania,European Region,Males,,31.0302382,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Lithuania,European Region,Females,,6.9631471,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Luxembourg,European Region,Total,,15.3069328,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Luxembourg,European Region,Males,,23.092462,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Luxembourg,European Region,Females,,8.419509,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Madagascar,African Region,Total,,57.1845379,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Madagascar,African Region,Males,,62.4448138,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Madagascar,African Region,Females,,52.2481608,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Malawi,African Region,Total,,46.8066118,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Malawi,African Region,Males,,59.6849879,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Malawi,African Region,Females,,31.6693863,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Malaysia,Western Pacific Region,Total,,44.632029,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Malaysia,Western Pacific Region,Males,,52.0393806,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Malaysia,Western Pacific Region,Females,,34.2635884,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Maldives,South-East Asian Region,Total,,25.4308845,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Maldives,South-East Asian Region,Males,,29.5115053,no data,no data,,
Percentage of CVD deaths occurring under 70 years,,2019,Maldives,South-East Asian Region,Females,,18.7234415,no data,no data,,
